"TXN_ID","SRC_ACCT_ID","DST_ACCT_ID","DESCRIPTION","AMOUNT"
769,41,383,"transfer",5901
770,41,781,"transfer",9736
771,42,439,"transfer",5991
772,42,232,"transfer",2778
773,42,892,"transfer",6924
774,42,722,"transfer",8498
775,42,559,"transfer",5986
776,43,387,"transfer",2589
777,43,955,"transfer",7792
778,43,644,"transfer",3321
779,43,310,"transfer",1597
780,43,374,"transfer",5319
781,44,740,"transfer",1864
782,44,33,"transfer",8413
783,44,831,"transfer",8401
784,44,482,"transfer",6214
785,44,842,"transfer",3510
786,45,745,"transfer",4440
787,45,850,"transfer",6181
788,45,317,"transfer",4432
789,45,434,"transfer",6186
790,45,719,"transfer",8344
791,46,811,"transfer",6315
792,46,779,"transfer",8918
793,46,210,"transfer",9667
794,46,714,"transfer",9172
795,46,793,"transfer",8716
796,47,791,"transfer",8887
797,47,667,"transfer",6210
798,47,135,"transfer",4194
799,47,380,"transfer",3976
800,47,492,"transfer",8330
801,48,860,"transfer",7986
802,48,581,"transfer",8758
803,48,713,"transfer",6353
804,48,134,"transfer",2791
805,48,793,"transfer",1504
806,49,235,"transfer",2371
807,49,716,"transfer",3463
808,49,371,"transfer",2275
809,49,56,"transfer",7283
810,49,272,"transfer",8196
811,50,301,"transfer",3073
812,50,454,"transfer",1753
813,50,144,"transfer",6743
814,50,8,"transfer",2552
815,50,618,"transfer",2962
816,51,135,"transfer",5349
817,51,743,"transfer",9120
818,51,373,"transfer",7956
819,51,65,"transfer",5858
820,51,279,"transfer",3413
821,52,301,"transfer",8873
822,52,310,"transfer",8053
823,52,114,"transfer",9469
824,52,666,"transfer",2282
825,52,692,"transfer",1442
826,53,783,"transfer",9808
827,53,225,"transfer",3957
828,53,191,"transfer",2959
829,53,856,"transfer",8907
830,53,448,"transfer",3400
831,54,441,"transfer",9391
832,54,778,"transfer",3663
834,54,677,"transfer",9428
835,54,140,"transfer",8279
836,55,654,"transfer",7628
837,55,624,"transfer",9532
839,55,781,"transfer",7969
840,55,463,"transfer",1818
841,56,451,"transfer",3613
842,56,591,"transfer",3019
843,56,617,"transfer",7378
845,56,411,"transfer",1531
846,57,339,"transfer",3617
847,57,449,"transfer",2743
848,57,407,"transfer",4129
849,57,877,"transfer",2801
851,58,327,"transfer",1885
852,58,469,"transfer",8688
853,58,904,"transfer",6436
854,58,299,"transfer",8675
855,58,406,"transfer",4935
856,59,795,"transfer",9239
857,59,330,"transfer",5451
858,59,738,"transfer",7285
859,59,670,"transfer",7676
860,59,317,"transfer",9106
861,60,400,"transfer",2500
862,60,506,"transfer",7536
863,60,527,"transfer",9333
864,60,690,"transfer",7149
865,60,135,"transfer",3998
866,61,948,"transfer",8224
867,61,643,"transfer",2672
868,61,647,"transfer",6277
869,61,539,"transfer",8632
870,61,241,"transfer",2395
871,62,458,"transfer",2463
872,62,381,"transfer",4766
873,62,313,"transfer",4772
874,62,387,"transfer",5198
875,62,583,"transfer",3419
876,63,139,"transfer",1692
877,63,478,"transfer",8748
878,63,188,"transfer",2556
879,63,934,"transfer",8282
880,63,125,"transfer",5830
881,64,708,"transfer",8029
882,64,906,"transfer",5884
883,64,475,"transfer",4839
884,64,961,"transfer",8083
885,64,881,"transfer",9818
886,65,135,"transfer",8822
887,65,904,"transfer",7363
888,65,606,"transfer",1408
889,65,918,"transfer",3511
890,65,614,"transfer",2049
891,66,892,"transfer",9691
892,66,644,"transfer",9984
893,66,397,"transfer",2383
894,66,759,"transfer",5114
895,66,821,"transfer",2383
896,67,194,"transfer",6412
897,67,720,"transfer",8750
898,67,803,"transfer",7776
899,67,146,"transfer",5330
900,67,559,"transfer",7926
901,68,281,"transfer",7562
902,68,309,"transfer",4559
903,68,338,"transfer",3597
904,68,167,"transfer",5896
905,68,330,"transfer",4260
906,69,89,"transfer",3796
907,69,414,"transfer",9714
908,69,634,"transfer",1687
909,69,177,"transfer",1824
910,69,862,"transfer",1276
911,70,316,"transfer",6406
912,70,560,"transfer",7927
913,70,931,"transfer",4582
914,70,970,"transfer",2960
915,70,207,"transfer",5724
916,71,998,"transfer",4297
917,71,29,"transfer",8338
918,71,118,"transfer",9833
919,71,366,"transfer",5432
920,71,975,"transfer",5798
921,72,499,"transfer",8445
922,72,752,"transfer",5993
923,72,264,"transfer",9470
924,72,57,"transfer",2613
925,72,933,"transfer",5679
926,73,576,"transfer",4792
927,73,348,"transfer",5662
928,73,519,"transfer",2896
929,73,444,"transfer",9636
930,73,309,"transfer",6347
931,74,970,"transfer",9460
932,74,4,"transfer",5300
933,74,272,"transfer",4190
934,74,601,"transfer",8535
935,74,534,"transfer",5077
936,75,423,"transfer",4336
937,75,2,"transfer",6316
938,75,583,"transfer",6009
939,75,356,"transfer",9813
940,75,404,"transfer",3146
941,76,359,"transfer",3643
942,76,525,"transfer",2261
943,76,342,"transfer",8496
944,76,830,"transfer",9568
945,76,519,"transfer",2359
946,77,860,"transfer",2742
947,77,920,"transfer",5387
948,77,458,"transfer",8762
949,77,982,"transfer",6251
950,77,380,"transfer",1657
951,78,289,"transfer",7482
952,78,412,"transfer",6867
953,78,579,"transfer",5564
954,78,231,"transfer",1793
955,78,778,"transfer",9658
956,79,214,"transfer",2084
957,79,233,"transfer",1954
958,79,140,"transfer",8857
959,79,225,"transfer",8721
960,79,738,"transfer",4746
961,80,784,"transfer",1346
962,80,13,"transfer",3949
963,80,974,"transfer",4671
964,80,325,"transfer",8909
965,80,359,"transfer",3710
966,81,732,"transfer",4048
967,81,50,"transfer",6823
968,81,219,"transfer",6927
969,81,274,"transfer",1976
970,81,461,"transfer",9078
971,82,6,"transfer",5294
972,82,299,"transfer",9865
973,82,70,"transfer",7312
974,82,644,"transfer",1832
975,82,241,"transfer",6369
976,83,181,"transfer",7420
977,83,466,"transfer",8559
978,83,579,"transfer",6282
979,83,406,"transfer",6815
980,83,228,"transfer",8507
981,84,146,"transfer",9557
982,84,50,"transfer",1241
983,84,694,"transfer",8602
984,84,466,"transfer",9622
985,84,763,"transfer",8111
986,85,608,"transfer",3369
987,85,387,"transfer",1937
988,85,742,"transfer",10000
989,85,674,"transfer",2238
990,85,904,"transfer",3898
991,86,416,"transfer",8032
992,86,597,"transfer",3379
993,86,962,"transfer",1319
994,86,601,"transfer",3931
995,86,274,"transfer",1012
996,87,54,"transfer",3833
997,87,534,"transfer",6765
998,87,534,"transfer",4643
999,87,601,"transfer",2686
1000,87,81,"transfer",8889
1001,88,569,"transfer",1143
1002,88,235,"transfer",6146
1003,88,222,"transfer",4262
1004,88,88,"transfer",4478
1005,88,980,"transfer",4829
1006,89,891,"transfer",9354
1007,89,796,"transfer",7768
1008,89,914,"transfer",8243
1009,89,387,"transfer",8940
1010,89,458,"transfer",3175
1011,90,720,"transfer",5796
1012,90,724,"transfer",8843
1013,90,643,"transfer",7559
1014,90,290,"transfer",2380
1015,90,167,"transfer",7977
1016,91,821,"transfer",8726
1017,91,542,"transfer",7956
1018,91,222,"transfer",8136
1019,91,440,"transfer",5257
1020,91,255,"transfer",3064
1021,92,225,"transfer",5311
1022,92,920,"transfer",6272
1023,92,481,"transfer",7644
1024,92,865,"transfer",8370
1025,92,794,"transfer",9346
1026,93,261,"transfer",6733
1027,93,460,"transfer",5269
1028,93,851,"transfer",1505
1029,93,897,"transfer",7886
1030,93,850,"transfer",3355
1031,94,737,"transfer",1261
1032,94,720,"transfer",5071
1033,94,742,"transfer",2675
1034,94,289,"transfer",5879
1035,94,135,"transfer",1601
1036,95,301,"transfer",7149
1037,95,877,"transfer",5026
1038,95,509,"transfer",5518
1039,95,118,"transfer",8650
1040,95,175,"transfer",8469
1041,96,51,"transfer",5716
1042,96,884,"transfer",6329
1043,96,352,"transfer",2012
1044,96,521,"transfer",3955
1045,96,337,"transfer",1686
1046,97,811,"transfer",8308
1047,97,706,"transfer",5733
1048,97,678,"transfer",9957
1049,97,222,"transfer",1555
1050,97,981,"transfer",5030
1051,98,564,"transfer",6220
1052,98,397,"transfer",7201
1053,98,579,"transfer",1331
1054,98,682,"transfer",2310
1055,98,791,"transfer",8781
1056,99,548,"transfer",4813
1057,99,265,"transfer",6337
1058,99,643,"transfer",9833
1059,99,459,"transfer",2408
1060,99,155,"transfer",3053
1061,100,666,"transfer",7594
1062,100,804,"transfer",6295
1063,100,752,"transfer",9139
1064,100,559,"transfer",5907
1065,100,756,"transfer",8397
1066,101,118,"transfer",7411
1067,101,134,"transfer",7688
1068,101,443,"transfer",5332
1069,101,794,"transfer",5046
1070,101,418,"transfer",1751
1071,102,352,"transfer",4399
1072,102,581,"transfer",4303
1073,102,681,"transfer",4939
1074,102,919,"transfer",7285
1075,102,2,"transfer",6328
1076,103,387,"transfer",7928
1077,103,552,"transfer",7167
1078,103,399,"transfer",4740
1079,103,871,"transfer",7653
1080,103,72,"transfer",2515
1081,104,312,"transfer",7932
1082,104,205,"transfer",8487
1083,104,51,"transfer",9314
1084,104,685,"transfer",2708
1085,104,771,"transfer",5140
1086,105,640,"transfer",9021
1087,105,255,"transfer",4525
1088,105,118,"transfer",7023
1089,105,890,"transfer",6547
1090,105,602,"transfer",7960
1091,106,174,"transfer",7564
1092,106,628,"transfer",8211
1093,106,411,"transfer",1597
1094,106,830,"transfer",4363
1095,106,274,"transfer",1526
1096,107,669,"transfer",1962
1097,107,920,"transfer",6284
1098,107,327,"transfer",6011
1099,107,207,"transfer",1151
1100,107,218,"transfer",9922
1101,108,85,"transfer",6945
1102,108,785,"transfer",2510
1103,108,746,"transfer",7416
1104,108,690,"transfer",4522
1105,108,616,"transfer",9022
1106,109,559,"transfer",4534
1107,109,982,"transfer",7673
1108,109,407,"transfer",2268
1109,109,579,"transfer",7613
1110,109,264,"transfer",6555
1111,110,351,"transfer",2523
1112,110,699,"transfer",6264
1113,110,73,"transfer",4642
1114,110,588,"transfer",3617
1115,110,203,"transfer",2867
1116,111,292,"transfer",1740
1117,111,920,"transfer",3622
1118,111,313,"transfer",2143
1119,111,91,"transfer",8645
1120,111,676,"transfer",8494
1121,112,272,"transfer",9439
1122,112,597,"transfer",9532
1123,112,436,"transfer",9150
1124,112,35,"transfer",4393
1126,113,330,"transfer",9425
1127,113,279,"transfer",3552
1128,113,532,"transfer",5208
1129,113,906,"transfer",9689
1130,113,457,"transfer",4012
1132,114,123,"transfer",9027
1133,114,478,"transfer",3846
1134,114,865,"transfer",8674
1135,114,801,"transfer",2562
1136,115,272,"transfer",7927
1138,115,535,"transfer",6412
1139,115,171,"transfer",8243
1140,115,927,"transfer",2062
1141,116,727,"transfer",7280
1142,116,238,"transfer",6903
1143,116,340,"transfer",9584
1144,116,778,"transfer",8513
1145,116,716,"transfer",6627
1146,117,323,"transfer",4916
1147,117,823,"transfer",8322
1148,117,301,"transfer",5279
1149,117,664,"transfer",9917
1150,117,312,"transfer",1993
1151,118,388,"transfer",9302
1152,118,40,"transfer",4339
1153,118,640,"transfer",6856
1154,118,840,"transfer",7864
1155,118,525,"transfer",1581
1156,119,743,"transfer",1207
1157,119,361,"transfer",7628
1158,119,264,"transfer",2466
1159,119,710,"transfer",9208
1160,119,420,"transfer",9451
1161,120,791,"transfer",8356
1162,120,330,"transfer",3251
1163,120,50,"transfer",3932
1164,120,804,"transfer",5877
1165,120,840,"transfer",5113
1166,121,722,"transfer",9522
1167,121,562,"transfer",4082
1168,121,94,"transfer",3226
1169,121,255,"transfer",3747
1170,121,221,"transfer",2737
1171,122,27,"transfer",6000
1172,122,606,"transfer",2791
1173,122,495,"transfer",9829
1174,122,640,"transfer",1521
1175,122,140,"transfer",3711
1176,123,95,"transfer",7439
1177,123,130,"transfer",7666
1178,123,194,"transfer",7519
1179,123,524,"transfer",4660
1180,123,624,"transfer",7501
1181,124,135,"transfer",1138
1182,124,730,"transfer",3559
1183,124,807,"transfer",4640
1184,124,807,"transfer",4235
1185,124,413,"transfer",7994
1186,125,29,"transfer",1790
1187,125,210,"transfer",2835
1188,125,971,"transfer",3335
1189,125,94,"transfer",7857
1190,125,352,"transfer",5312
1191,126,566,"transfer",6368
1192,126,559,"transfer",7740
1193,126,571,"transfer",2072
1194,126,699,"transfer",4285
1195,126,4,"transfer",3351
1196,127,693,"transfer",7223
1197,127,284,"transfer",7938
1198,127,49,"transfer",5617
1199,127,931,"transfer",6582
1200,127,593,"transfer",6141
1201,128,203,"transfer",3955
1202,128,992,"transfer",7069
1203,128,140,"transfer",4505
1204,128,536,"transfer",7020
1205,128,256,"transfer",2692
1206,129,741,"transfer",9940
1207,129,171,"transfer",8238
1208,129,821,"transfer",7721
1209,129,60,"transfer",6142
1210,129,359,"transfer",2543
1211,130,858,"transfer",3012
1212,130,263,"transfer",4262
1213,130,326,"transfer",8799
1214,130,399,"transfer",4236
1215,130,590,"transfer",6558
1216,131,724,"transfer",1342
1217,131,774,"transfer",3427
1218,131,301,"transfer",8915
1219,131,732,"transfer",9276
1220,131,637,"transfer",2528
1221,132,327,"transfer",9003
1222,132,365,"transfer",4621
1223,132,612,"transfer",9879
1224,132,842,"transfer",6707
1225,132,566,"transfer",6781
1226,133,918,"transfer",9573
1227,133,175,"transfer",1194
1228,133,920,"transfer",9111
1229,133,179,"transfer",5849
1230,133,843,"transfer",3123
1231,134,25,"transfer",5444
1232,134,894,"transfer",1907
1233,134,387,"transfer",9812
1234,134,786,"transfer",4285
1235,134,22,"transfer",6866
1236,135,874,"transfer",9307
1237,135,328,"transfer",3355
1238,135,152,"transfer",6474
1239,135,934,"transfer",4884
1240,135,498,"transfer",5503
1241,136,143,"transfer",9380
1242,136,510,"transfer",3786
1243,136,292,"transfer",9380
1244,136,636,"transfer",1163
1245,136,525,"transfer",3682
1246,137,413,"transfer",7575
1247,137,651,"transfer",6959
1248,137,685,"transfer",1683
1249,137,420,"transfer",2220
1250,137,274,"transfer",6822
1251,138,143,"transfer",2967
1252,138,380,"transfer",2766
1253,138,772,"transfer",7962
1254,138,144,"transfer",1184
1255,138,570,"transfer",3930
1256,139,981,"transfer",6339
1257,139,492,"transfer",5821
1258,139,801,"transfer",4145
1259,139,903,"transfer",8881
1260,139,536,"transfer",9176
1261,140,261,"transfer",6551
1262,140,754,"transfer",4443
1263,140,756,"transfer",3662
1264,140,890,"transfer",3870
1265,140,165,"transfer",2318
1266,141,469,"transfer",9665
1267,141,412,"transfer",5043
1268,141,109,"transfer",3981
1269,141,981,"transfer",8860
1270,141,738,"transfer",9411
1271,142,835,"transfer",8031
1272,142,222,"transfer",5355
1273,142,553,"transfer",8771
1274,142,836,"transfer",6715
1275,142,788,"transfer",8129
1276,143,101,"transfer",4478
1277,143,439,"transfer",4085
1278,143,699,"transfer",3459
1279,143,352,"transfer",4581
1280,143,777,"transfer",3871
1281,144,94,"transfer",3783
1282,144,63,"transfer",1285
1283,144,175,"transfer",9803
1284,144,618,"transfer",2061
1285,144,390,"transfer",6191
1286,145,177,"transfer",3893
1287,145,892,"transfer",1051
1288,145,736,"transfer",5222
1289,145,981,"transfer",4241
1290,145,404,"transfer",8395
1291,146,601,"transfer",9469
1292,146,553,"transfer",8020
1293,146,548,"transfer",8977
1294,146,801,"transfer",2410
1295,146,32,"transfer",9615
1296,147,212,"transfer",8270
1297,147,139,"transfer",7037
1298,147,836,"transfer",7540
1299,147,801,"transfer",3028
1300,147,807,"transfer",5900
1301,148,490,"transfer",7668
1302,148,620,"transfer",4444
1303,148,560,"transfer",9359
1304,148,673,"transfer",5999
1305,148,860,"transfer",9394
1306,149,691,"transfer",5711
1307,149,317,"transfer",6816
1308,149,352,"transfer",9621
1309,149,249,"transfer",5847
1310,149,310,"transfer",1904
1311,150,58,"transfer",4842
1312,150,801,"transfer",3749
1313,150,395,"transfer",6805
1314,150,417,"transfer",7087
1315,150,891,"transfer",6247
1316,151,13,"transfer",2225
1317,151,934,"transfer",6968
1318,151,387,"transfer",8507
1319,151,921,"transfer",1628
1320,151,499,"transfer",9766
1321,152,491,"transfer",6492
1322,152,125,"transfer",5346
1323,152,241,"transfer",6685
1324,152,327,"transfer",6678
1325,152,514,"transfer",7606
1326,153,478,"transfer",8580
1327,153,681,"transfer",3595
1328,153,700,"transfer",5926
1329,153,352,"transfer",5495
1330,153,187,"transfer",7487
1331,154,604,"transfer",1070
1332,154,102,"transfer",4784
1333,154,161,"transfer",9355
1334,154,297,"transfer",5428
1335,154,756,"transfer",3466
1336,155,690,"transfer",7525
1337,155,443,"transfer",7513
1338,155,85,"transfer",7292
1339,155,301,"transfer",5527
1340,155,537,"transfer",8989
1341,156,305,"transfer",1166
1342,156,949,"transfer",9050
1343,156,949,"transfer",6681
1344,156,707,"transfer",4218
1345,156,856,"transfer",1801
1346,157,299,"transfer",5992
1347,157,634,"transfer",7349
1348,157,984,"transfer",1783
1349,157,681,"transfer",5305
1350,157,597,"transfer",1123
1351,158,576,"transfer",7262
1352,158,746,"transfer",8007
1353,158,4,"transfer",2885
1354,158,757,"transfer",7343
1355,158,640,"transfer",6963
1356,159,129,"transfer",4253
1357,159,887,"transfer",7138
1358,159,406,"transfer",1823
1359,159,184,"transfer",5152
1360,159,781,"transfer",1483
1361,160,555,"transfer",8781
1362,160,403,"transfer",8891
1363,160,13,"transfer",2168
1364,160,892,"transfer",4111
1365,160,439,"transfer",1032
1366,161,233,"transfer",7219
1367,161,916,"transfer",2163
1368,161,50,"transfer",7654
1369,161,850,"transfer",2565
1370,161,128,"transfer",9320
1371,162,471,"transfer",7964
1372,162,923,"transfer",9575
1373,162,4,"transfer",7325
1374,162,387,"transfer",5667
1375,162,720,"transfer",8786
1376,163,560,"transfer",4677
1377,163,186,"transfer",2829
1378,163,301,"transfer",6168
1379,163,730,"transfer",3361
1380,163,27,"transfer",1135
1381,164,352,"transfer",9883
1382,164,778,"transfer",7508
1383,164,942,"transfer",2696
1384,164,543,"transfer",3408
1385,164,697,"transfer",5276
1386,165,282,"transfer",2438
1387,165,533,"transfer",1081
1388,165,690,"transfer",4776
1389,165,463,"transfer",4573
1390,165,332,"transfer",4318
1391,166,421,"transfer",8629
1392,166,665,"transfer",4706
1393,166,311,"transfer",6082
1394,166,805,"transfer",8502
1395,166,328,"transfer",2572
1396,167,259,"transfer",4221
1397,167,613,"transfer",3979
1398,167,536,"transfer",9614
1399,167,406,"transfer",6309
1400,167,403,"transfer",9875
1401,168,252,"transfer",9655
1402,168,123,"transfer",9546
1403,168,894,"transfer",2693
1404,168,380,"transfer",6291
1405,168,720,"transfer",8647
1406,169,380,"transfer",7296
1407,169,874,"transfer",8436
1408,169,263,"transfer",6825
1409,169,804,"transfer",3502
1410,169,463,"transfer",1192
1411,170,203,"transfer",8790
1413,170,259,"transfer",5287
1414,170,35,"transfer",7095
1415,170,4,"transfer",7544
1416,171,560,"transfer",4839
1417,171,218,"transfer",8803
1419,171,981,"transfer",4305
1420,565,187,"transfer",1330
1421,565,89,"transfer",9461
1422,566,521,"transfer",2870
1423,566,180,"transfer",3343
1424,566,406,"transfer",6913
1425,566,320,"transfer",6536
1426,566,78,"transfer",4014
1427,567,929,"transfer",1778
1428,567,403,"transfer",7279
1429,567,91,"transfer",6808
1430,567,858,"transfer",1166
1431,567,495,"transfer",3139
1432,568,287,"transfer",4981
1433,568,541,"transfer",7358
1434,568,304,"transfer",6334
1435,568,124,"transfer",1466
1436,568,334,"transfer",5272
1437,569,542,"transfer",6829
1438,569,89,"transfer",4470
1439,569,535,"transfer",5312
1440,569,743,"transfer",4727
1441,569,56,"transfer",9519
1442,570,775,"transfer",5755
1443,570,301,"transfer",3597
1444,570,403,"transfer",5516
1445,570,610,"transfer",1835
1446,570,768,"transfer",9361
1447,571,627,"transfer",6929
1448,571,627,"transfer",3731
1449,571,827,"transfer",1383
1450,571,725,"transfer",1547
1451,571,320,"transfer",4955
1452,572,534,"transfer",8570
1453,572,492,"transfer",2775
1454,572,955,"transfer",5019
1455,572,243,"transfer",2127
1456,572,387,"transfer",6373
1457,573,243,"transfer",9208
1458,573,420,"transfer",3036
1459,573,54,"transfer",5127
1460,573,59,"transfer",1091
1461,573,707,"transfer",3492
1462,574,166,"transfer",9527
1463,574,644,"transfer",4207
1464,574,645,"transfer",8066
1465,574,89,"transfer",7098
1466,574,352,"transfer",3529
1467,575,275,"transfer",3118
1468,575,261,"transfer",5631
1469,575,439,"transfer",6726
1470,575,171,"transfer",9444
1471,575,691,"transfer",2310
1472,576,839,"transfer",5307
1473,576,534,"transfer",1915
1474,576,605,"transfer",2862
1475,576,153,"transfer",7269
1476,576,901,"transfer",9018
1477,577,678,"transfer",3254
1478,577,675,"transfer",3040
1479,577,970,"transfer",3011
1480,577,693,"transfer",8731
1481,577,439,"transfer",7506
1482,578,901,"transfer",8820
1483,578,226,"transfer",9966
1484,578,919,"transfer",8105
1485,578,831,"transfer",8068
1486,578,551,"transfer",4456
1487,579,784,"transfer",2812
1488,579,904,"transfer",2196
1489,579,76,"transfer",7553
1490,579,797,"transfer",1828
1491,579,650,"transfer",6459
1492,580,752,"transfer",9105
1493,580,82,"transfer",3631
1494,580,529,"transfer",8766
1495,580,299,"transfer",6271
1496,580,225,"transfer",4129
1497,581,228,"transfer",2395
1498,581,41,"transfer",8883
1499,581,767,"transfer",5450
1500,581,273,"transfer",5052
1501,581,252,"transfer",5052
1502,582,534,"transfer",1908
1503,582,623,"transfer",6401
1504,582,616,"transfer",6797
1505,582,499,"transfer",8550
1506,582,850,"transfer",1300
1507,583,130,"transfer",5556
1508,583,4,"transfer",6857
1509,583,49,"transfer",9027
1510,583,325,"transfer",4065
1511,583,555,"transfer",8681
1512,584,821,"transfer",1346
1513,584,13,"transfer",3184
1514,584,276,"transfer",3462
1515,584,542,"transfer",6387
1516,584,211,"transfer",5516
1517,585,856,"transfer",3571
1518,585,287,"transfer",5568
1519,585,981,"transfer",5925
1520,585,538,"transfer",8548
1521,585,640,"transfer",1829
1522,586,897,"transfer",7768
1523,586,644,"transfer",3775
1524,586,387,"transfer",4031
1525,586,154,"transfer",2578
1526,586,154,"transfer",1347
1527,587,78,"transfer",4305
1528,587,463,"transfer",9697
1529,587,403,"transfer",4392
1530,587,756,"transfer",1139
1531,587,50,"transfer",5422
1532,588,640,"transfer",4054
1533,588,850,"transfer",5672
1534,588,752,"transfer",8719
1535,588,317,"transfer",1910
1536,588,604,"transfer",3394
1537,589,248,"transfer",3151
1538,589,259,"transfer",3944
1539,589,702,"transfer",3892
1540,589,535,"transfer",6562
1541,589,228,"transfer",8227
1542,590,850,"transfer",1755
1543,590,529,"transfer",9911
1544,590,962,"transfer",1247
1545,590,109,"transfer",4995
1546,590,241,"transfer",4751
1547,591,138,"transfer",1755
1548,591,181,"transfer",9868
1549,591,889,"transfer",3732
1550,591,273,"transfer",4129
1551,591,380,"transfer",5424
1552,592,764,"transfer",1650
1553,592,980,"transfer",4386
1554,592,394,"transfer",9323
1555,592,204,"transfer",6955
1556,592,934,"transfer",7231
1557,593,920,"transfer",3852
1558,593,175,"transfer",2305
1559,593,521,"transfer",2292
1560,593,918,"transfer",7343
1561,593,881,"transfer",7389
1562,594,417,"transfer",2145
1563,594,534,"transfer",3155
1564,594,559,"transfer",5805
1565,594,793,"transfer",1438
1566,594,231,"transfer",3347
1567,595,441,"transfer",1509
1568,595,840,"transfer",8451
1569,595,835,"transfer",8556
1570,595,164,"transfer",7677
1571,595,459,"transfer",3748
1572,596,921,"transfer",4215
1573,596,595,"transfer",3433
1574,596,78,"transfer",7276
1575,596,975,"transfer",4994
1576,596,481,"transfer",6350
1577,597,330,"transfer",8712
1578,597,348,"transfer",9733
1579,597,136,"transfer",4006
1580,597,57,"transfer",8586
1581,597,166,"transfer",3799
1582,598,962,"transfer",9748
1583,598,330,"transfer",6114
1584,598,981,"transfer",2092
1585,598,306,"transfer",3677
1586,598,626,"transfer",8392
1587,599,672,"transfer",2293
1588,599,959,"transfer",1448
1589,599,670,"transfer",3377
1590,599,77,"transfer",4309
1591,599,887,"transfer",9779
1592,600,921,"transfer",7097
1593,600,559,"transfer",1727
1594,600,926,"transfer",6077
1595,600,414,"transfer",3690
1596,600,794,"transfer",6110
1597,601,225,"transfer",7754
1598,601,181,"transfer",5690
1599,601,804,"transfer",6982
1600,601,535,"transfer",6293
1601,601,73,"transfer",8886
1602,602,738,"transfer",2751
1603,602,595,"transfer",3811
1604,602,651,"transfer",7355
1605,602,814,"transfer",3978
1606,602,804,"transfer",3676
1607,603,934,"transfer",1046
1608,603,392,"transfer",8946
1609,603,728,"transfer",8905
1610,603,146,"transfer",5370
1611,603,551,"transfer",7295
1612,604,525,"transfer",2620
1613,604,183,"transfer",8268
1614,604,27,"transfer",4627
1615,604,734,"transfer",3915
1616,604,309,"transfer",1744
1617,605,696,"transfer",6912
1618,605,893,"transfer",5816
1619,605,865,"transfer",1603
1620,605,934,"transfer",8336
1621,605,536,"transfer",5517
1622,606,404,"transfer",1136
1623,606,661,"transfer",9390
1624,606,667,"transfer",5329
1625,606,913,"transfer",1072
1626,606,759,"transfer",2635
1627,607,88,"transfer",9648
1628,607,60,"transfer",9196
1629,607,440,"transfer",7793
1630,607,651,"transfer",5230
1631,607,305,"transfer",3228
1632,608,249,"transfer",3598
1633,608,502,"transfer",5750
1634,608,985,"transfer",6258
1635,608,153,"transfer",9536
1636,608,327,"transfer",2345
1637,609,644,"transfer",3681
1638,609,289,"transfer",4434
1639,609,311,"transfer",6183
1640,609,191,"transfer",2758
1641,609,40,"transfer",4925
1642,610,998,"transfer",8180
1643,610,655,"transfer",9809
1644,610,856,"transfer",2304
1645,610,258,"transfer",7427
1646,610,135,"transfer",9891
1647,611,348,"transfer",7237
1648,611,614,"transfer",4106
1649,611,672,"transfer",1701
1650,611,406,"transfer",4490
1651,611,466,"transfer",1376
1652,612,76,"transfer",4572
1653,612,218,"transfer",7946
1654,612,934,"transfer",9597
1655,612,33,"transfer",7778
1656,612,795,"transfer",7388
1657,613,280,"transfer",5140
1658,613,569,"transfer",2481
1659,613,663,"transfer",2013
1660,613,559,"transfer",9773
1661,613,620,"transfer",7641
1662,614,919,"transfer",3686
1663,614,423,"transfer",5626
1664,614,458,"transfer",4571
1665,614,944,"transfer",7111
1666,614,509,"transfer",3855
1667,615,582,"transfer",9286
1668,615,504,"transfer",7803
1669,615,584,"transfer",5495
1670,615,572,"transfer",7508
1671,615,602,"transfer",5046
1672,616,756,"transfer",4259
1673,616,801,"transfer",8126
1674,616,674,"transfer",8125
1675,616,710,"transfer",3126
1676,616,764,"transfer",6805
1677,617,867,"transfer",7578
1678,617,543,"transfer",8868
1679,617,595,"transfer",3369
1680,617,251,"transfer",6619
1681,617,779,"transfer",9468
1682,618,765,"transfer",1962
1683,618,455,"transfer",4025
1684,618,310,"transfer",1845
1685,618,642,"transfer",3363
1686,618,523,"transfer",3845
1687,619,650,"transfer",8165
1688,619,152,"transfer",2437
1689,619,324,"transfer",4093
1690,619,590,"transfer",6627
1691,619,893,"transfer",7119
1692,620,259,"transfer",6244
1694,620,610,"transfer",4786
1695,620,518,"transfer",4395
1696,620,980,"transfer",5197
1697,621,286,"transfer",7348
1698,621,857,"transfer",8366
1700,621,554,"transfer",8506
1701,621,264,"transfer",1620
1702,622,808,"transfer",5431
1703,622,482,"transfer",8291
1704,622,135,"transfer",8795
1705,622,30,"transfer",4020
1706,622,736,"transfer",1163
1707,623,85,"transfer",6820
1708,623,640,"transfer",6741
1709,623,249,"transfer",9251
1710,623,807,"transfer",6891
1711,623,227,"transfer",4242
1712,624,602,"transfer",9190
1713,624,414,"transfer",5509
1714,624,745,"transfer",5569
1715,624,49,"transfer",6302
1716,624,131,"transfer",7207
1717,625,128,"transfer",9006
1718,625,225,"transfer",1908
1719,625,900,"transfer",7393
1720,625,4,"transfer",1208
1721,625,716,"transfer",3885
1722,626,822,"transfer",4121
1723,626,744,"transfer",6597
1724,626,888,"transfer",7711
